KEY,FREQ,REF_AREA,BANK_SELECTION,BLS_ITEM,BLS_COUNT,BLS_COUNT_DETAIL,TIME_HORIZON,EFFECT_DOMAIN,MARKET_ROLE,BLS_AGG_METHOD,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,COLLECTION,COMPILING_ORG,DISS_ORG,DECIMALS,SOURCE_AGENCY,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
BLS.Q.U2.ALL.LP.E.Z.B3.ST.S.WFNET,Q,U2,ALL,LP,E,Z,B3,ST,S,WFNET,2003-Q1,11.389433208312196,A,F,,,P3M,B,,,0,,Credit standards-Impact of liquidity position-Enterprise,Euro area (changing composition) - All banks - Question on Impact of liquidity position - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.LP.E.Z.B3.ST.S.WFNET,Q,U2,ALL,LP,E,Z,B3,ST,S,WFNET,2003-Q2,1.1290444738084449,A,F,,,P3M,B,,,0,,Credit standards-Impact of liquidity position-Enterprise,Euro area (changing composition) - All banks - Question on Impact of liquidity position - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.LP.E.Z.B3.ST.S.WFNET,Q,U2,ALL,LP,E,Z,B3,ST,S,WFNET,2003-Q3,0.65651823263252,A,F,,,P3M,B,,,0,,Credit standards-Impact of liquidity position-Enterprise,Euro area (changing composition) - All banks - Question on Impact of liquidity position - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.LP.E.Z.B3.ST.S.WFNET,Q,U2,ALL,LP,E,Z,B3,ST,S,WFNET,2003-Q4,2.3579181969325838,A,F,,,P3M,B,,,0,,Credit standards-Impact of liquidity position-Enterprise,Euro area (changing composition) - All banks - Question on Impact of liquidity position - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.LP.E.Z.B3.ST.S.WFNET,Q,U2,ALL,LP,E,Z,B3,ST,S,WFNET,2004-Q1,0.36453979711519563,A,F,,,P3M,B,,,0,,Credit standards-Impact of liquidity position-Enterprise,Euro area (changing composition) - All banks - Question on Impact of liquidity position - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.LP.E.Z.B3.ST.S.WFNET,Q,U2,ALL,LP,E,Z,B3,ST,S,WFNET,2004-Q2,-1.0523391262573152,A,F,,,P3M,B,,,0,,Credit standards-Impact of liquidity position-Enterprise,Euro area (changing composition) - All banks - Question on Impact of liquidity position - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.LP.E.Z.B3.ST.S.WFNET,Q,U2,ALL,LP,E,Z,B3,ST,S,WFNET,2004-Q3,0.6106333862966495,A,F,,,P3M,B,,,0,,Credit standards-Impact of liquidity position-Enterprise,Euro area (changing composition) - All banks - Question on Impact of liquidity position - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.LP.E.Z.B3.ST.S.WFNET,Q,U2,ALL,LP,E,Z,B3,ST,S,WFNET,2004-Q4,-2.3703509806027685,A,F,,,P3M,B,,,0,,Credit standards-Impact of liquidity position-Enterprise,Euro area (changing composition) - All banks - Question on Impact of liquidity position - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.LP.E.Z.B3.ST.S.WFNET,Q,U2,ALL,LP,E,Z,B3,ST,S,WFNET,2005-Q1,-0.7245296680283682,A,F,,,P3M,B,,,0,,Credit standards-Impact of liquidity position-Enterprise,Euro area (changing composition) - All banks - Question on Impact of liquidity position - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.LP.E.Z.B3.ST.S.WFNET,Q,U2,ALL,LP,E,Z,B3,ST,S,WFNET,2005-Q2,-0.9745224729837946,A,F,,,P3M,B,,,0,,Credit standards-Impact of liquidity position-Enterprise,Euro area (changing composition) - All banks - Question on Impact of liquidity position - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
